Arch Poly ID,ID,Area of SSN Coverage
706,1839,2112.473016
686,1840,197.313263
708,1840,4371.789351
684,1841,911.7956751
685,1841,911.7956751
709,1841,911.7956751
710,1841,911.7956751
710,1842,10.19359032
682,1842,1296.217941
684,1842,22.84096164
710,1843,54.59111871
684,1843,1004.164151
710,1843,1004.164151
709,1844,996.5674507
710,1844,996.5674507
1138,1844,996.5674507
685,1845,4339.929746
710,1845,4339.929746
1122,1845,4339.929746
1138,1845,4339.929746
660,1846,79.8755105
669,1846,79.8755105
661,1846,1413.734561
670,1846,1413.734561
664,1847,2075.568712
670,1847,2075.568712
669,1848,58.55539578
667,1848,1371.682325
670,1848,1371.682325
666,1848,5.663699559
660,1849,1051.062831
669,1849,1051.062831
669,1850,7.987131005
663,1851,457.0245342
664,1851,457.0245342
670,1851,457.0245342
664,1852,386.6417147
665,1852,386.6417147
670,1852,386.6417147
670,1853,1278.694099
661,1854,8.415107998
667,1854,5.832096051
670,1854,249.618026
668,1855,364.255032
669,1855,364.255032
660,1856,128.5825769
669,1856,128.5825769
669,1856,8.607038416
662,1857,3.463858559
670,1857,24.39315474
662,1858,288.7262486
662,1859,3.417772383
670,1860,40.73201388
670,1862,2.815316489
664,1862,16.53064425
670,1862,7.216791117
670,1862,56.28531017
666,1863,450.738544
676,1866,1139.004671
677,1866,1139.004671
672,1867,1337.757928
673,1867,1337.757928
674,1867,1337.757928
675,1867,1337.757928
676,1867,1337.757928
677,1867,1337.757928
675,1868,1403.612858
677,1868,1403.612858
677,1869,2100.833869
678,1869,2100.833869
673,1870,778.4640796
674,1870,778.4640796
675,1870,778.4640796
677,1870,778.4640796
672,1871,1573.314963
673,1871,1573.314963
677,1871,1573.314963
683,1873,5.670144053
671,1873,524.6102613
683,1874,921.969538
710,1875,39.09797916
684,1875,1.221360562
678,1875,1.371893743
681,1876,96.75514075
1139,1877,923.4899089
1239,1877,923.4899089
709,1878,980.7232477
1137,1878,980.7232477
1138,1878,980.7232477
1239,1878,980.7232477
1152,1879,1427.817226
1239,1879,1427.817226
1139,1880,470.6305359
1239,1880,470.6305359
1143,1881,42.7455393
1160,1881,42.7455393
1125,1881,1601.188842
1138,1881,1601.188842
1239,1881,1601.188842
1156,1882,22.52005668
1160,1882,22.52005668
1152,1882,786.2854876
1160,1882,786.2854876
1239,1882,786.2854876
1138,1883,387.0370432
1239,1883,387.0370432
1123,1884,770.8561225
1124,1884,770.8561225
1138,1884,770.8561225
710,1885,338.8100375
1122,1885,338.8100375
1138,1885,338.8100375
1137,1886,633.4494713
1138,1886,633.4494713
1239,1886,633.4494713
1124,1887,888.4535902
1138,1887,888.4535902
1160,1888,0.015519274
1160,1888,18.0576409
1125,1888,1149.668495
1138,1888,1149.668495
1143,1889,102.1634105
1160,1889,102.1634105
1239,1889,2.457101624
1125,1889,24.38278213
1228,1890,451.3785564
1229,1891,312.5371388
1227,1892,11.89006394
1226,1892,3380.976392
1173,1892,9.589708783
1172,1892,37.32610994
1227,1893,1510.417766
1173,1894,1399.948425
1225,1895,2717.217552
1132,1895,0.157101823
1133,1895,8.057978731
1173,1896,53.11562421
1133,1896,2665.777899
1170,1897,1040.446018
1173,1898,175.3828098
1171,1898,165.2377593
1170,1898,4144.133453
1171,1899,2565.55713
1165,1899,6.180465562
1167,1899,29.84288369
1171,1900,12.68385278
1166,1900,57.59154407
1167,1900,5603.752795
1167,1901,25.02460923
1165,1901,345.4485476
1155,1902,1409.816498
1160,1902,1409.816498
1129,1903,1018.965381
1156,1904,310.3593872
1157,1904,310.3593872
1158,1904,310.3593872
1159,1904,310.3593872
1144,1905,182.5410309
1156,1905,182.5410309
1158,1905,182.5410309
1146,1906,103.7926995
1153,1906,1154.35147
1156,1906,1154.35147
1158,1906,1154.35147
1160,1906,1154.35147
1239,1906,1154.35147
1145,1907,487.1432369
1156,1907,487.1432369
1158,1907,487.1432369
1160,1907,487.1432369
1144,1908,2787.978128
1148,1908,2787.978128
1156,1908,2787.978128
1157,1908,2787.978128
1158,1908,2787.978128
1159,1908,2787.978128
1160,1908,2787.978128
1142,1909,274.8162433
1160,1909,274.8162433
1239,1910,16.54042201
1142,1910,771.2275189
1143,1910,771.2275189
1158,1910,771.2275189
1160,1910,771.2275189
1160,1911,58.82623609
1127,1911,764.6131753
1148,1912,3596.535494
1150,1912,3596.535494
1151,1912,3596.535494
1153,1912,3596.535494
1158,1912,3596.535494
1160,1912,3596.535494
1162,1912,3596.535494
1164,1912,3596.535494
1129,1913,0.485877706
1154,1913,660.1123772
1160,1913,660.1123772
1150,1914,417.6025359
1160,1914,417.6025359
1147,1915,599.1663086
1150,1915,599.1663086
1133,1916,13.76750554
1132,1916,662.7874637
1132,1917,10.83142952
1128,1917,2168.733188
1130,1918,354.3383127
1131,1918,354.3383127
1221,1918,354.3383127
1210,1919,17.8817195
1221,1919,17.8817195
1130,1919,896.425034
1128,1919,114.8259385
1148,1920,2924.167169
1151,1920,2924.167169
1152,1920,2924.167169
1160,1920,2924.167169
1239,1920,2924.167169
1126,1921,3385.390466
1175,1922,1888.841623
1703,1923,12.40435052
1215,1923,5.249665514
1174,1923,38.88793072
1215,1924,166.8014878
1237,1925,1222.513451
1237,1926,25.74342994
1238,1926,1147.879448
1233,1926,4.244410837
1174,1927,1534.525628
1238,1927,0.032475156
1233,1928,2796.039971
1232,1929,1624.667717
1232,1930,13.47692065
1198,1930,4350.381109
1236,1931,2611.09068
1235,1931,1.367437607
1234,1931,9.246299805
1234,1932,891.3589174
1279,1932,3.348642163
1235,1933,842.4067665
1230,1934,711.7234851
1279,1935,14.6968971
1280,1935,0.056116587
1231,1935,1834.080303
1228,1935,3.568426177
1280,1936,8.242178798
1226,1936,7.985690707
1226,1937,95.0619494
1173,1937,132.6320196
1172,1937,2570.808197
1170,1938,200.190554
1170,1938,2.417085529
1169,1938,2988.775449
1297,1939,0.010816622
1168,1939,2917.190818
1131,1940,2192.375466
1150,1940,2192.375466
1204,1940,2192.375466
1207,1940,2192.375466
1208,1940,2192.375466
1209,1940,2192.375466
1221,1940,2192.375466
1204,1941,120.9563876
1221,1941,120.9563876
1205,1942,105.10129
1221,1942,105.10129
1164,1943,1448.293661
1204,1943,1448.293661
1205,1943,1448.293661
1206,1943,1448.293661
1221,1943,1448.293661
1150,1944,2267.982916
1160,1944,2267.982916
1162,1944,2267.982916
1163,1944,2267.982916
1164,1944,2267.982916
1221,1944,2267.982916
1151,1945,2204.711103
1160,1945,2204.711103
1162,1945,2204.711103
1164,1945,2204.711103
1151,1946,2241.757775
1152,1946,2241.757775
1160,1946,2241.757775
1164,1946,2241.757775
1141,1947,405.4854054
1152,1947,405.4854054
1141,1948,1211.864833
1152,1948,1211.864833
1164,1948,1211.864833
1149,1949,1614.024976
1151,1949,1614.024976
1152,1949,1614.024976
1160,1949,1614.024976
1164,1949,1614.024976
1140,1950,1227.427915
1152,1950,1227.427915
1160,1950,1227.427915
1161,1951,602.2324943
1164,1951,602.2324943
1220,1951,602.2324943
1164,1952,469.1056647
1190,1952,469.1056647
1164,1953,595.8542229
1189,1953,595.8542229
1164,1954,873.0965597
1184,1954,873.0965597
1188,1954,873.0965597
1215,1954,873.0965597
1164,1955,645.3416512
1190,1955,645.3416512
1164,1956,485.5202791
1164,1957,388.2106028
1182,1958,1271.099201
1183,1958,1271.099201
1184,1958,1271.099201
1215,1958,1271.099201
1161,1959,1678.194681
1164,1959,1678.194681
1177,1960,2893.083783
1178,1960,2893.083783
1180,1960,2893.083783
1186,1960,2893.083783
1194,1960,2893.083783
1215,1960,2893.083783
1216,1960,2893.083783
1187,1960,14.35073937
1196,1961,2806.07867
1201,1961,2806.07867
1202,1961,2806.07867
1216,1961,2806.07867
1164,1962,2615.353926
1193,1962,2615.353926
1200,1962,2615.353926
1216,1962,2615.353926
1221,1962,2615.353926
1187,1963,633.5543875
1164,1964,911.0394834
1191,1964,911.0394834
1192,1964,911.0394834
1216,1964,911.0394834
1164,1965,813.7676981
1180,1965,813.7676981
1184,1965,813.7676981
1185,1965,813.7676981
1215,1965,813.7676981
1216,1965,813.7676981
1184,1966,0.120357808
1187,1966,27.99693344
1216,1966,34.72419867
1191,1966,18.68979739
1200,1967,600.75833
1216,1967,600.75833
1221,1967,600.75833
1196,1968,99.86425793
1216,1968,99.86425793
1187,1968,30.05589027
1216,1968,6.832717995
1216,1968,44.19681983
1200,1968,112.2537525
1216,1968,112.2537525
1194,1969,1675.487815
1195,1969,1675.487815
1215,1969,1675.487815
1216,1969,1675.487815
1212,1970,482.6530773
1213,1970,482.6530773
1216,1970,482.6530773
1202,1971,359.2504602
1216,1971,359.2504602
1180,1972,462.22331
1185,1972,462.22331
1216,1972,462.22331
1164,1973,516.2329387
1192,1973,516.2329387
1216,1973,516.2329387
1196,1974,163.3276661
1216,1974,163.3276661
1200,1975,313.1629916
1216,1975,313.1629916
1216,1976,236.722362
1216,1977,270.7509539
1203,1978,359.1452831
1205,1978,359.1452831
1216,1978,359.1452831
1221,1978,359.1452831
1212,1979,285.1984782
1213,1979,285.1984782
1216,1979,285.1984782
1218,1979,285.1984782
1215,1980,2.578914324
1175,1980,37.21399509
1215,1980,25.88086804
1198,1980,24.15766407
1197,1981,3849.372823
1215,1981,3849.372823
1216,1981,3849.372823
1215,1982,111.04541
1215,1982,331.3709352
1213,1983,327.0356346
1214,1983,327.0356346
1216,1983,327.0356346
1217,1983,327.0356346
1219,1983,327.0356346
1199,1984,207.8458521
1216,1984,127.5464419
1198,1985,103.5662213
1212,1985,826.935603
1215,1985,826.935603
1216,1985,826.935603
1198,1986,321.8833304
1215,1986,559.2314309
1216,1986,559.2314309
1210,1987,524.7826228
1211,1987,524.7826228
1215,1987,524.7826228
1216,1987,524.7826228
1211,1988,1.550360411
1206,1988,778.3875299
1216,1988,778.3875299
1221,1988,778.3875299
1198,1989,0.091011595
1225,1989,1.329669307
1214,1989,1300.063111
1215,1989,1300.063111
1216,1989,1300.063111
1217,1989,1300.063111
1215,1990,467.9239953
1216,1990,467.9239953
1215,1990,567.1465888
1216,1990,567.1465888
1132,1990,7.58928222
1206,1991,219.5126623
1213,1991,219.5126623
1217,1991,219.5126623
1218,1991,219.5126623
1219,1991,219.5126623
1206,1992,298.1591799
1216,1992,298.1591799
1218,1992,298.1591799
1219,1992,298.1591799
1210,1993,243.6011641
1209,1994,412.7262417
1210,1994,412.7262417
1211,1994,412.7262417
1221,1994,412.7262417
1705,1995,1.053720341
1215,1995,701.6649562
1223,1995,701.6649562
1224,1995,701.6649562
1179,1996,1128.216664
1215,1996,1128.216664
1223,1996,1128.216664
1224,1996,1128.216664
1215,1997,1628.93785
1223,1997,1628.93785
1224,1997,1628.93785
1176,1998,324.9270387
1215,1998,324.9270387
1176,1999,412.1110286
1179,1999,412.1110286
1215,1999,412.1110286
1177,2000,267.3209691
1215,2000,267.3209691
1177,2001,660.2039212
1179,2001,660.2039212
1215,2001,660.2039212
1180,2002,1598.29176
1181,2002,1598.29176
1184,2002,1598.29176
1215,2002,1598.29176
1178,2003,548.1685931
1215,2003,548.1685931
1216,2003,548.1685931
1134,2004,1407.153686
1152,2004,1407.153686
1239,2004,1407.153686
1135,2005,1007.909861
1152,2005,1007.909861
1160,2005,1007.909861
1239,2005,1007.909861
1135,2006,1960.979868
1136,2006,1960.979868
1152,2006,1960.979868
1160,2006,1960.979868
1182,2007,541.0589894
1183,2007,541.0589894
1215,2007,541.0589894
1222,2007,541.0589894
1771,2008,819.8805917
1772,2008,819.8805917
1771,2009,556.0985633
1772,2009,556.0985633
1224,2010,1.720797729
1215,2010,28.69107165
1215,2011,55.17188403
1774,2012,19.4925632
1771,2012,29.13534705
1773,2013,415.6317349
1772,2013,19.86054113
1731,2015,704.6632841
1732,2015,1476.921638
1733,2015,1476.921638
1751,2016,2437.133238
1752,2016,2437.133238
1753,2016,278.8125502
1731,2017,12.45462273
1733,2017,0.982862294
1734,2017,2453.733772
1733,2018,1.75667556
1752,2018,31.85888986
1736,2018,2429.472522
1752,2019,0.888227688
1754,2019,732.7908692
1757,2019,482.4284162
1742,2019,43.29869931
1735,2020,855.9244752
1735,2021,33.39789461
1742,2023,3511.699485
1742,2024,11.47828866
1742,2024,14.01597812
1722,2025,101.6471054
1741,2025,1082.951667
1721,2026,1733.274817
1722,2027,4028.155815
1723,2027,4028.155815
1715,2028,2876.724917
1724,2029,3539.715563
1725,2030,3891.140876
1714,2031,3099.096351
1727,2031,405.9239944
1727,2032,1429.966426
1726,2033,3581.981702
1713,2034,3750.050307
1712,2035,2522.576813
1830,2035,15.26399555
1830,2036,0.112170701
1711,2036,2107.357105
1710,2037,3507.351217
1827,2037,33.03646992
1827,2038,1.460574113
1709,2038,5485.393767
1723,2039,2972.024634
1707,2040,25.3006141
1706,2040,25.63578058
1708,2040,27.41539407
1820,2040,23.69760329
1740,2041,4473.624644
1740,2042,117.5984493
1740,2042,137.3728568
1740,2043,48.25205764
1778,2044,5086.766632
1778,2045,10.7290934
1777,2046,286.8086055
1778,2047,9.51708532
1778,2048,7.817182663
1755,2051,310.0356995
1756,2051,310.0356995
1755,2052,679.1428947
1746,2054,256.6085388
1761,2054,4.141730017
1747,2055,227.1247299
1760,2055,0.844560989
1760,2057,2.440859526
1759,2057,2068.215848
1761,2057,2068.215848
1759,2058,250.5389295
1760,2058,250.5389295
1761,2059,256.8479587
1766,2060,5.305197822
1745,2060,781.5315661
1760,2060,20.87112716
1744,2061,585.6014072
1758,2062,208.8621471
1763,2062,39.18845216
1761,2063,0.26608279
1743,2063,1697.27925
1758,2063,931.7349916
1737,2064,1961.029861
1739,2065,2837.012253
1738,2066,3354.084567
1770,2067,247.8954674
1738,2068,1.072750712
1738,2068,3.598053834
1770,2069,6.795497067
1768,2071,213.8975938
1767,2072,1.404678198
1768,2073,13.0395932
1767,2074,0.775121934
1776,2074,26.16078282
1767,2075,179.594805
1769,2076,6.552254129
1748,2077,4.512825094
1769,2078,139.0050814
1749,2078,1.63620486
1769,2079,338.1474946
1749,2079,0.661051959
1767,2080,17.81540991
1748,2081,396.0569526
1766,2081,14.880819
1749,2082,351.7058122
1750,2082,52.77538412
1748,2082,6.712696232
1766,2083,338.461184
1750,2084,467.0860292
1562,2085,8.233946826
1765,2088,15.21922167
1764,2092,0.104790639
1765,2093,349.8041745
1764,2094,805.3818275
1718,2096,960.9847535
1705,2098,3406.82121
1720,2099,1896.76243
1762,2100,15.27056107
1719,2100,0.001730756
1720,2100,1.831132584
1720,2100,18.88574702
1719,2100,0.099180864
1772,2101,68.65095436
1719,2102,1845.620842
1762,2103,25.64009674
1717,2104,3364.2219
1721,2105,331.0762629
1716,2105,2967.488944
1703,2106,1779.236425
1704,2107,2428.889782
1215,2107,137.175088
1729,2108,801.1577238
1784,2108,801.1577238
2512,2108,801.1577238
2512,2109,128.7930545
1728,2109,1829.602164
1729,2109,1829.602164
1730,2109,1829.602164
1730,2110,800.7145694
1785,2110,800.7145694
2512,2110,800.7145694
1701,2111,635.1942949
1237,2111,12.16373613
1702,2112,617.8896263
1238,2112,1.21176598
1814,2113,0.291778489
1700,2113,4776.143205
1783,2115,1678.227822
1778,2115,1.814698192
1782,2116,889.3568368
1782,2117,68.91703945
1783,2117,5.270949784
1783,2118,40.86447568
1780,2120,65.63031985
1779,2121,230.3987243
1781,2122,99.23539865
1782,2123,34.17797586
1781,2123,431.7285894
1778,2123,1.202677501
2464,2124,162.7404632
2465,2125,164.2850179
2456,2126,147.957765
2466,2128,22.22091802
2438,2129,2.814936517
2439,2129,2.814946775
2444,2129,2.688277187
2443,2129,2.328978597
2450,2129,1.824926626
2447,2129,1.757719693
2448,2129,2.197149615
2449,2129,2.409109932
2445,2129,2.215243792
2446,2129,2.19714962
2451,2129,1.69568253
2457,2129,16.2568058
2452,2129,2.159147877
2453,2129,28.67480359
2456,2129,16.66452469
2454,2129,140.0604479
2456,2129,17.32563202
2455,2129,102.032902
2462,2129,233.1553236
2463,2129,136.3956695
2464,2129,33.26755366
2465,2129,42.04733449
2503,2131,1.241714518
2502,2131,17.75163269
2504,2131,1079.367721
2502,2132,409.5919686
2502,2133,6.958504218
2503,2133,1.041067602
2502,2134,18.57413641
2503,2135,500.0627085
2494,2136,315.3482078
2503,2137,7.728760026
2494,2137,1.34423018
2492,2138,173.3417284
2503,2138,22.11800627
2493,2138,282.9148949
2501,2139,160.1085231
2500,2140,138.0903038
2493,2141,36.33684419
2499,2141,542.4220833
2499,2142,21.90724158
2498,2143,0.859550989
2496,2143,0.551185209
2497,2143,0.79400464
2495,2143,1.020437488
2499,2144,3.230941651
2499,2145,6.952143512
2491,2146,418.8122495
2471,2148,409.0804393
2469,2150,4.570121628
2508,2150,0.478768163
2468,2151,1.240983315
2474,2151,0.502918393
2474,2151,6.350630641
2508,2151,18.1162834
2469,2151,904.2357268
2508,2151,16.97025879
2470,2152,282.6157649
2472,2154,1080.223505
2489,2158,491.6838911
2490,2159,43.84965441
2489,2159,10.93995933
2473,2160,505.5270049
2489,2162,14.05984074
2489,2163,16.34036324
2473,2164,19.63913703
2477,2165,47.69952369
2487,2165,2.10663E-05
2488,2165,66.99876954
2475,2165,2.567385571
2474,2165,53.40384144
2474,2165,108.421881
2468,2165,79.01025261
2467,2165,81.93119599
2468,2165,438.1926575
2470,2165,339.5012298
2473,2165,7.210742769
2468,2166,1376.87626
2442,2167,1027.522878
2442,2168,16.03391622
2440,2169,164.1479801
2457,2169,497.2340295
2442,2169,7.92262224
2441,2169,1038.55528
2457,2170,260.5458419
2453,2170,0.072935573
2457,2171,21.94880164
2440,2172,325.3497701
2467,2174,147.6237151
2467,2175,21.67123506
2484,2176,2320.859034
2482,2176,1.137939126
2485,2176,1.279940809
2483,2177,1006.725426
2484,2177,1006.725426
2485,2177,16.09381149
2485,2178,4.160124345
2478,2179,2168.157893
2486,2179,81.80981738
2486,2179,0.668174986
2479,2180,3882.182633
2461,2181,2179.328852
2482,2182,35.60891857
2485,2182,2992.998137
2486,2183,2974.468393
2521,2184,4322.687137
2522,2185,4855.100866
2523,2185,12.38244057
2520,2186,794.9653563
2514,2187,822.3406114
2513,2187,508.3862444
2522,2187,2.067836556
2546,2189,1.235012363
2479,2189,136.2250762
2480,2189,4458.30009
2481,2189,0.087561112
1785,2190,4425.454663
2511,2190,4425.454663
2512,2190,4425.454663
2510,2191,849.0199126
2511,2191,849.0199126
2512,2191,849.0199126
2523,2192,39.49785463
1714,2192,2318.055569
2509,2193,568.2515092
2510,2193,568.2515092
2510,2194,838.0535421
2507,2195,3.754328701
2505,2196,3306.251726
2506,2198,1311.211336
2507,2199,53.93304354
2519,2200,0.04931856
2506,2200,1192.418328
2517,2201,69.45802465
2519,2201,6.13820125
2508,2202,1426.702815
2474,2203,2684.007429
2507,2204,1169.54631
2519,2205,1170.832578
2518,2206,19.27262068
2517,2206,1379.572469
2516,2208,456.1868115
2487,2209,1533.888287
2515,2210,393.1915553
2487,2210,10.41762951
2488,2211,665.712149
2487,2211,1.00005903
2486,2212,48.34424173
2458,2213,72.86410533
2459,2213,21.63298646
2460,2213,3711.529757
2477,2213,989.546247
2476,2214,6.98831771
2475,2214,1835.801342
2474,2214,8.857867163
2477,2215,28.1634286
2476,2215,369.9034768
2459,2217,2466.159247
2476,2217,6.005377251
2458,2218,1290.036325
2458,2219,26.48676465
2435,2219,562.9010555
2459,2219,10.43042004
2434,2220,262.6090875
2433,2221,525.4608371
2434,2221,24.26405028
2432,2222,31.38893386
2432,2223,280.9489917
2431,2224,457.8078288
2432,2224,1.461096839
2431,2225,22.37254135
2432,2225,28.97696561
2437,2227,303.1179483
2436,2228,234.8715555
3108,2229,37.30734977
3108,2229,67.9517931
3087,2229,31.82466298
3088,2229,242.0373464
2426,2230,188.4526748
2427,2231,158.8571386
2428,2232,143.5291417
2429,2233,279.3651306
2430,2234,63.86195978
2424,2235,159.2974141
2425,2236,98.93193271
2425,2236,151.3726925
2425,2236,355.5869445
2518,2237,431.6592008
2520,2238,5.34474347
2522,2239,18.68767032
2512,2239,126.8862342
2505,2240,21.95247968
2434,2241,23.88196725
2124,2242,136.2230917
2125,2242,136.2230917
2142,2243,309.7088246
2482,2244,4339.1521
2485,2244,28.44622506
2484,2245,15.32278975
2481,2245,3457.378865
3121,2246,403.3802027
3108,2246,942.3464194
3109,2247,254.0353943
3107,2250,307.1196732
3106,2250,2502.659171
3108,2250,2502.659171
3110,2252,7629.993672
3121,2252,7629.993672
3109,2252,80.88983031
3108,2253,1.987416622
3106,2254,2441.918563
3108,2254,2441.918563
3116,2256,14392.16088
3117,2256,14392.16088
3119,2256,14392.16088
3121,2256,14392.16088
3118,2257,3135.010694
3121,2257,3135.010694
3499,2258,1.029367771
3498,2258,6.423989401
3119,2258,2138.874151
3121,2258,2138.874151
3115,2259,3369.208908
3119,2259,3369.208908
3120,2259,3369.208908
3121,2259,3369.208908
3117,2260,2089.54577
3121,2260,2089.54577
3114,2261,8915.944388
3120,2261,8915.944388
3121,2261,8915.944388
3111,2262,10285.41004
3117,2262,10285.41004
3121,2262,10285.41004
3111,2263,8369.915069
3113,2263,8369.915069
3121,2263,8369.915069
3111,2264,4816.782903
3112,2264,4816.782903
3121,2264,4816.782903
3498,2265,130.0363219
3119,2265,2137.54425
3120,2265,2137.54425
3121,2265,2137.54425
3092,2266,9374.628185
3108,2266,9374.628185
3101,2267,4904.357726
3108,2267,4904.357726
3100,2268,3465.577433
3108,2268,3465.577433
3097,2269,2112.312999
3104,2269,2112.312999
3108,2269,2112.312999
3095,2270,5110.110834
3096,2270,5110.110834
3108,2270,5110.110834
3093,2271,6664.239558
3095,2271,6664.239558
3108,2271,6664.239558
3094,2272,4789.555479
3108,2272,4789.555479
3095,2273,3817.787765
3096,2273,3817.787765
3099,2273,3817.787765
3108,2273,3817.787765
3108,2274,1864.327189
3098,2275,1676.298194
3099,2275,1676.298194
3108,2275,1676.298194
3102,2276,2872.738276
3108,2276,2872.738276
3103,2277,3258.7438
3108,2277,3258.7438
3104,2278,3283.17933
3108,2278,3283.17933
3105,2279,3288.993712
3108,2279,3288.993712
3108,2280,1267.308107
3091,2281,4487.473974
3108,2281,4487.473974
3087,2281,2729.1579
3106,2282,3476.316979
3108,2282,3476.316979
3108,2283,659.2402529
3088,2283,1528.492808
3108,2284,168.6713064
3089,2284,2757.907958
3108,2285,3.265648194
3108,2285,5.10071506
3090,2285,3282.123272
2,2288,58.00316899
3,2288,60.37697319
1,2288,67.50595654
173,2289,6.734128593
6,2289,67.13027747
7,2290,95.91733722
5,2291,69.26251836
4,2292,72.14268723
0,2301,35.17575502
173,2309,1.474328525
184,2321,57.0370736
174,2323,3791.435028
173,2323,8.956902045
177,2324,141.5581647
183,2325,1438.035771
176,2326,3084.523313
181,2327,1740.323059
182,2328,1989.615666
181,2329,1550.764246
182,2329,1591.354474
175,2332,134.8614535
173,2334,7057.481694
515,2335,1.57979866
516,2335,45.86258926
516,2335,4.060672976
178,2335,6789.395672
515,2336,1.497633862
178,2336,0.717598135
179,2336,4275.608697
180,2337,42.60641905
560,2340,61.21005414
561,2340,61.21005414
519,2342,6796.516504
531,2343,622.6827337
522,2345,880.5212905
706,2346,17.67170083
523,2346,891.62172
555,2347,341.9203661
565,2348,745.9987228
569,2348,745.9987228
921,2349,0.018039571
919,2349,51.02553926
569,2349,325.6623795
560,2351,2509.721701
561,2351,2509.721701
569,2352,1800.301399
919,2352,1800.301399
920,2352,1800.301399
569,2353,143.0065729
918,2353,143.0065729
569,2354,747.41617
920,2354,747.41617
569,2356,1492.415384
918,2356,1492.415384
562,2357,1114.228428
563,2357,1114.228428
569,2357,1114.228428
913,2357,1114.228428
569,2358,551.2137596
914,2358,551.2137596
558,2359,1502.932036
565,2359,1502.932036
569,2359,1502.932036
569,2360,280.9410503
569,2361,1533.930893
914,2361,1533.930893
915,2361,1533.930893
916,2361,1533.930893
919,2361,1533.930893
562,2362,689.6671838
569,2362,689.6671838
569,2363,0.002775263
569,2363,42.58197703
569,2364,431.6413021
919,2364,431.6413021
569,2365,737.0476316
913,2365,737.0476316
569,2366,274.9390305
917,2366,274.9390305
569,2366,819.5366875
917,2366,819.5366875
561,2366,62.59685567
559,2366,8.219876002
561,2366,16.90684651
569,2367,804.8235165
562,2368,0.63576632
559,2368,13.00394306
559,2369,296.7916199
560,2369,296.7916199
561,2369,296.7916199
564,2371,5.404799852
564,2373,27.52058905
530,2373,5.80693E-05
530,2374,645.9133026
520,2375,2142.207819
521,2376,1419.854055
513,2377,3695.397897
514,2377,3992.115933
511,2377,3622.354478
512,2377,3499.916448
515,2378,4975.761753
516,2379,5752.224794
178,2379,0.608843804
570,2380,637.3616679
571,2381,1376.50349
680,2384,3.48333493
679,2384,0.454217858
524,2384,43.89365567
677,2384,21391.54115
711,2384,21391.54115
556,2385,0.944919174
554,2385,1449.459345
556,2385,4.567332559
576,2386,313.2406145
876,2386,313.2406145
556,2387,1305.681916
572,2387,1305.681916
573,2387,1305.681916
574,2387,1305.681916
576,2387,1305.681916
524,2388,2599.339038
564,2388,2599.339038
565,2388,2599.339038
528,2389,887.2329035
564,2389,887.2329035
566,2389,887.2329035
568,2389,887.2329035
534,2390,505.5946831
564,2390,505.5946831
565,2390,505.5946831
568,2390,505.5946831
564,2391,597.1797332
568,2391,597.1797332
524,2392,930.0908126
564,2392,930.0908126
524,2393,1487.338364
564,2393,1487.338364
524,2394,1213.555632
526,2394,1213.555632
564,2394,1213.555632
524,2395,452.9407622
525,2395,452.9407622
526,2395,452.9407622
527,2395,452.9407622
564,2395,452.9407622
524,2395,56.26292961
525,2395,56.26292961
526,2396,666.6809938
528,2396,666.6809938
564,2396,666.6809938
532,2397,697.044469
564,2397,697.044469
532,2398,658.5469381
564,2398,658.5469381
524,2399,17141.95223
526,2399,17141.95223
528,2399,17141.95223
529,2399,17141.95223
532,2399,17141.95223
536,2399,17141.95223
537,2399,17141.95223
538,2399,17141.95223
539,2399,17141.95223
552,2399,17141.95223
564,2399,17141.95223
566,2399,17141.95223
567,2399,17141.95223
568,2399,17141.95223
597,2399,2139.677027
607,2399,3651.817839
596,2399,1809.153003
533,2400,493.0044527
564,2400,493.0044527
535,2401,762.9523423
564,2401,762.9523423
565,2401,762.9523423
527,2402,223.9071655
564,2402,223.9071655
529,2405,783.7836864
564,2405,783.7836864
564,2406,227.9496092
568,2406,227.9496092
524,2407,954.2526561
564,2407,954.2526561
525,2408,303.1025333
538,2409,2258.77287
552,2409,2258.77287
564,2409,2258.77287
566,2409,2258.77287
567,2409,2258.77287
568,2409,2258.77287
551,2410,2414.960115
567,2410,2414.960115
540,2411,1532.999732
547,2411,1532.999732
567,2411,1532.999732
568,2411,1532.999732
539,2412,573.3728065
568,2412,573.3728065
550,2413,865.5044774
565,2413,865.5044774
568,2413,865.5044774
567,2414,228.967971
552,2415,1260.130679
567,2415,1260.130679
543,2416,111.4840662
545,2416,852.1981587
565,2416,852.1981587
569,2416,852.1981587
540,2417,617.0069788
546,2417,617.0069788
548,2417,617.0069788
565,2417,617.0069788
568,2417,617.0069788
565,2418,195.5890936
538,2419,1343.558319
540,2419,1343.558319
567,2419,1343.558319
568,2419,1343.558319
537,2420,1581.634284
567,2420,1581.634284
567,2421,553.1049856
540,2422,294.4687725
545,2422,294.4687725
565,2422,294.4687725
545,2423,566.6503167
546,2423,566.6503167
565,2423,566.6503167
569,2423,566.6503167
540,2424,469.0749668
541,2424,469.0749668
547,2424,469.0749668
565,2424,469.0749668
567,2424,469.0749668
568,2424,469.0749668
541,2425,942.0451564
547,2425,942.0451564
565,2425,942.0451564
567,2425,942.0451564
539,2426,5933.798974
564,2426,5933.798974
568,2426,5933.798974
536,2427,1457.066682
564,2427,1457.066682
566,2427,1457.066682
568,2427,1457.066682
