"","ID","observation","code"
"9659",2415,"PMICFNC2",77
"9660",2415,"XLMEFNC2",77
"9661",2416,"MCTLFNC2",77
"9662",2416,"OXTOFNC2",77
"9663",2416,"PMICFNC2",77
"9664",2416,"XLMEFNC2",77
"9665",2417,"MCTLFNC2",77
"9666",2417,"OXTOFNC2",77
"9667",2417,"PMICFNC2",77
"9668",2417,"XLMEFNC2",77
"9669",2418,"MCTLFNC2",77
"9670",2418,"OXTOFNC2",77
"9671",2418,"PMICFNC2",77
"9672",2418,"XLMEFNC2",77
"9673",2419,"MCTLFNC2",77
"9674",2419,"OXTOFNC2",77
"9675",2419,"PMICFNC2",77
"9676",2419,"XLMEFNC2",77
"9677",2420,"MCTLFNC2",77
"9678",2420,"OXTOFNC2",77
"9679",2420,"PMICFNC2",77
"9680",2420,"XLMEFNC2",-1
"9681",2421,"MCTLFNC2",-1
"9682",2421,"OXTOFNC2",-1
"9683",2421,"PMICFNC2",-1
"9684",2421,"XLMEFNC2",-1
"9685",2422,"MCTLFNC2",77
"9686",2422,"OXTOFNC2",77
"9687",2422,"PMICFNC2",77
"9688",2422,"XLMEFNC2",77
"9689",2423,"MCTLFNC2",77
"9690",2423,"OXTOFNC2",77
"9691",2423,"PMICFNC2",77
"9692",2423,"XLMEFNC2",77
"9693",2424,"MCTLFNC2",77
"9694",2424,"OXTOFNC2",77
"9695",2424,"PMICFNC2",77
"9696",2424,"XLMEFNC2",77
"9697",2425,"MCTLFNC2",77
"9698",2425,"OXTOFNC2",77
"9699",2425,"PMICFNC2",77
"9700",2425,"XLMEFNC2",77
"9701",2426,"MCTLFNC2",77
"9702",2426,"OXTOFNC2",77
"9703",2426,"PMICFNC2",77
"9704",2426,"XLMEFNC2",77
"9705",2427,"MCTLFNC2",77
"9706",2427,"OXTOFNC2",77
"9707",2427,"PMICFNC2",77
"9708",2427,"XLMEFNC2",77
"9709",2428,"MCTLFNC2",77
"9710",2428,"OXTOFNC2",77
"9711",2428,"PMICFNC2",77
"9712",2428,"XLMEFNC2",77
"9713",2429,"MCTLFNC2",77
"9714",2429,"OXTOFNC2",77
"9715",2429,"PMICFNC2",77
"9716",2429,"XLMEFNC2",77
"9717",2430,"MCTLFNC2",77
"9718",2430,"OXTOFNC2",77
"9719",2430,"PMICFNC2",77
"9720",2430,"XLMEFNC2",77
"9721",2431,"MCTLFNC2",77
"9722",2431,"OXTOFNC2",77
"9723",2431,"PMICFNC2",77
"9724",2431,"XLMEFNC2",77
"9725",2432,"MCTLFNC2",77
"9726",2432,"OXTOFNC2",77
"9727",2432,"PMICFNC2",77
"9728",2432,"XLMEFNC2",77
"9729",2433,"MCTLFNC2",-1
"9730",2433,"OXTOFNC2",-1
"9731",2433,"PMICFNC2",-1
"9732",2433,"XLMEFNC2",-1
"9733",2434,"MCTLFNC2",77
"9734",2434,"OXTOFNC2",77
"9735",2434,"PMICFNC2",77
"9736",2434,"XLMEFNC2",77
"9737",2435,"MCTLFNC2",77
"9738",2435,"OXTOFNC2",77
"9739",2435,"PMICFNC2",77
"9740",2435,"XLMEFNC2",77
"9741",2436,"MCTLFNC2",77
"9742",2436,"OXTOFNC2",77
"9743",2436,"PMICFNC2",77
"9744",2436,"XLMEFNC2",77
"9745",2437,"MCTLFNC2",77
"9746",2437,"OXTOFNC2",77
"9747",2437,"PMICFNC2",77
"9748",2437,"XLMEFNC2",77
"9749",2438,"MCTLFNC2",77
"9750",2438,"OXTOFNC2",77
"9751",2438,"PMICFNC2",77
"9752",2438,"XLMEFNC2",77
"9753",2439,"MCTLFNC2",77
"9754",2439,"OXTOFNC2",77
"9755",2439,"PMICFNC2",77
"9756",2439,"XLMEFNC2",77
"9757",2440,"MCTLFNC2",77
"9758",2440,"OXTOFNC2",77
"9759",2440,"PMICFNC2",77
"9760",2440,"XLMEFNC2",77
"9761",2441,"MCTLFNC2",77
"9762",2441,"OXTOFNC2",77
"9763",2441,"PMICFNC2",77
"9764",2441,"XLMEFNC2",77
"9765",2442,"MCTLFNC2",77
"9766",2442,"OXTOFNC2",77
"9767",2442,"PMICFNC2",77
"9768",2442,"XLMEFNC2",77
"9769",2443,"MCTLFNC2",77
"9770",2443,"OXTOFNC2",77
"9771",2443,"PMICFNC2",77
"9772",2443,"XLMEFNC2",77
"9773",2444,"MCTLFNC2",77
"9774",2444,"OXTOFNC2",77
"9775",2444,"PMICFNC2",77
"9776",2444,"XLMEFNC2",77
"9777",2445,"MCTLFNC2",77
"9778",2445,"OXTOFNC2",77
"9779",2445,"PMICFNC2",77
"9780",2445,"XLMEFNC2",77
"9781",2446,"MCTLFNC2",77
"9782",2446,"OXTOFNC2",77
"9783",2446,"PMICFNC2",77
"9784",2446,"XLMEFNC2",77
"9785",2447,"MCTLFNC2",77
"9786",2447,"OXTOFNC2",77
"9787",2447,"PMICFNC2",77
"9788",2447,"XLMEFNC2",77
"9789",2448,"MCTLFNC2",77
"9790",2448,"OXTOFNC2",77
"9791",2448,"PMICFNC2",77
"9792",2448,"XLMEFNC2",77
"9793",2449,"MCTLFNC2",77
"9794",2449,"OXTOFNC2",77
"9795",2449,"PMICFNC2",77
"9796",2449,"XLMEFNC2",77
"9797",2450,"MCTLFNC2",7
"9798",2450,"OXTOFNC2",77
"9799",2450,"PMICFNC2",77
"9800",2450,"XLMEFNC2",7
"9801",2451,"MCTLFNC2",77
"9802",2451,"OXTOFNC2",77
"9803",2451,"PMICFNC2",77
"9804",2451,"XLMEFNC2",77
"9805",2452,"MCTLFNC2",-1
"9806",2452,"OXTOFNC2",-1
"9807",2452,"PMICFNC2",-1
"9808",2452,"XLMEFNC2",-1
"9809",2453,"MCTLFNC2",-1
"9810",2453,"OXTOFNC2",-1
"9811",2453,"PMICFNC2",-1
"9812",2453,"XLMEFNC2",-1
"9813",2454,"MCTLFNC2",-1
"9814",2454,"OXTOFNC2",-1
"9815",2454,"PMICFNC2",-1
"9816",2454,"XLMEFNC2",-1
"9817",2455,"MCTLFNC2",-1
"9818",2455,"OXTOFNC2",-1
"9819",2455,"PMICFNC2",-1
"9820",2455,"XLMEFNC2",-1
"9821",2456,"MCTLFNC2",-1
"9822",2456,"OXTOFNC2",-1
"9823",2456,"PMICFNC2",-1
"9824",2456,"XLMEFNC2",-1
"9825",2457,"MCTLFNC2",77
"9826",2457,"OXTOFNC2",77
"9827",2457,"PMICFNC2",77
"9828",2457,"XLMEFNC2",77
"9829",2458,"MCTLFNC2",77
"9830",2458,"OXTOFNC2",77
"9831",2458,"PMICFNC2",77
"9832",2458,"XLMEFNC2",77
"9833",2459,"MCTLFNC2",77
"9834",2459,"OXTOFNC2",77
"9835",2459,"PMICFNC2",77
"9836",2459,"XLMEFNC2",77
"9837",2460,"MCTLFNC2",77
"9838",2460,"OXTOFNC2",77
"9839",2460,"PMICFNC2",77
"9840",2460,"XLMEFNC2",77
"9841",2461,"MCTLFNC2",99
"9842",2461,"OXTOFNC2",77
"9843",2461,"PMICFNC2",99
"9844",2461,"XLMEFNC2",99
"9845",2462,"MCTLFNC2",77
"9846",2462,"OXTOFNC2",77
"9847",2462,"PMICFNC2",77
"9848",2462,"XLMEFNC2",77
"9849",2463,"MCTLFNC2",77
"9850",2463,"OXTOFNC2",77
"9851",2463,"PMICFNC2",77
"9852",2463,"XLMEFNC2",77
"9853",2464,"MCTLFNC2",2
"9854",2464,"OXTOFNC2",77
"9855",2464,"PMICFNC2",77
"9856",2464,"XLMEFNC2",2
"9857",2465,"MCTLFNC2",4
"9858",2465,"OXTOFNC2",77
"9859",2465,"PMICFNC2",3
"9860",2465,"XLMEFNC2",4
"9861",2466,"MCTLFNC2",77
"9862",2466,"OXTOFNC2",-1
"9863",2466,"PMICFNC2",-1
"9864",2466,"XLMEFNC2",77
"9865",2467,"MCTLFNC2",77
"9866",2467,"OXTOFNC2",77
"9867",2467,"PMICFNC2",77
"9868",2467,"XLMEFNC2",77
"9869",2468,"MCTLFNC2",77
"9870",2468,"OXTOFNC2",77
"9871",2468,"PMICFNC2",77
"9872",2468,"XLMEFNC2",77
"9873",2469,"MCTLFNC2",77
"9874",2469,"OXTOFNC2",77
"9875",2469,"PMICFNC2",77
"9876",2469,"XLMEFNC2",77
"9877",2470,"MCTLFNC2",77
"9878",2470,"OXTOFNC2",77
"9879",2470,"PMICFNC2",77
"9880",2470,"XLMEFNC2",77
"9881",2471,"MCTLFNC2",77
"9882",2471,"OXTOFNC2",-1
"9883",2471,"PMICFNC2",77
"9884",2471,"XLMEFNC2",77
"9885",2472,"MCTLFNC2",77
"9886",2472,"OXTOFNC2",77
"9887",2472,"PMICFNC2",77
"9888",2472,"XLMEFNC2",77
"9889",2473,"MCTLFNC2",77
"9890",2473,"OXTOFNC2",77
"9891",2473,"PMICFNC2",77
"9892",2473,"XLMEFNC2",77
"9893",2474,"MCTLFNC2",77
"9894",2474,"OXTOFNC2",77
"9895",2474,"PMICFNC2",77
"9896",2474,"XLMEFNC2",77
"9897",2475,"MCTLFNC2",77
"9898",2475,"OXTOFNC2",77
"9899",2475,"PMICFNC2",77
"9900",2475,"XLMEFNC2",77
"9901",2476,"MCTLFNC2",77
"9902",2476,"OXTOFNC2",77
"9903",2476,"PMICFNC2",77
"9904",2476,"XLMEFNC2",77
"9905",2477,"MCTLFNC2",77
"9906",2477,"OXTOFNC2",77
"9907",2477,"PMICFNC2",77
"9908",2477,"XLMEFNC2",77
"9909",2478,"MCTLFNC2",77
"9910",2478,"OXTOFNC2",77
"9911",2478,"PMICFNC2",77
"9912",2478,"XLMEFNC2",77
"9913",2479,"MCTLFNC2",77
"9914",2479,"OXTOFNC2",77
"9915",2479,"PMICFNC2",77
"9916",2479,"XLMEFNC2",77
"9917",2480,"MCTLFNC2",77
"9918",2480,"OXTOFNC2",77
"9919",2480,"PMICFNC2",77
"9920",2480,"XLMEFNC2",77
"9921",2481,"MCTLFNC2",77
"9922",2481,"OXTOFNC2",77
"9923",2481,"PMICFNC2",77
"9924",2481,"XLMEFNC2",77
"9925",2482,"MCTLFNC2",77
"9926",2482,"OXTOFNC2",77
"9927",2482,"PMICFNC2",77
"9928",2482,"XLMEFNC2",77
"9929",2483,"MCTLFNC2",43
"9930",2483,"OXTOFNC2",77
"9931",2483,"PMICFNC2",43
"9932",2483,"XLMEFNC2",43
"9933",2484,"MCTLFNC2",77
"9934",2484,"OXTOFNC2",77
"9935",2484,"PMICFNC2",77
"9936",2484,"XLMEFNC2",77
"9937",2485,"MCTLFNC2",77
"9938",2485,"OXTOFNC2",77
"9939",2485,"PMICFNC2",77
"9940",2485,"XLMEFNC2",77
"9941",2486,"MCTLFNC2",77
"9942",2486,"OXTOFNC2",77
"9943",2486,"PMICFNC2",77
"9944",2486,"XLMEFNC2",77
"9945",2487,"MCTLFNC2",30
"9946",2487,"OXTOFNC2",77
"9947",2487,"PMICFNC2",28
"9948",2487,"XLMEFNC2",30
"9949",2488,"MCTLFNC2",77
"9950",2488,"OXTOFNC2",77
"9951",2488,"PMICFNC2",77
"9952",2488,"XLMEFNC2",77
"9953",2489,"MCTLFNC2",-1
"9954",2489,"OXTOFNC2",-1
"9955",2489,"PMICFNC2",-1
"9956",2489,"XLMEFNC2",-1
"9957",2490,"MCTLFNC2",77
"9958",2490,"OXTOFNC2",77
"9959",2490,"PMICFNC2",77
"9960",2490,"XLMEFNC2",77
"9961",2491,"MCTLFNC2",77
"9962",2491,"OXTOFNC2",77
"9963",2491,"PMICFNC2",77
"9964",2491,"XLMEFNC2",77
"9965",2492,"MCTLFNC2",77
"9966",2492,"OXTOFNC2",77
"9967",2492,"PMICFNC2",77
"9968",2492,"XLMEFNC2",77
"9969",2493,"MCTLFNC2",28
"9970",2493,"OXTOFNC2",77
"9971",2493,"PMICFNC2",28
"9972",2493,"XLMEFNC2",28
"9973",2494,"MCTLFNC2",77
"9974",2494,"OXTOFNC2",77
"9975",2494,"PMICFNC2",77
"9976",2494,"XLMEFNC2",77
"9977",2495,"MCTLFNC2",77
"9978",2495,"OXTOFNC2",77
"9979",2495,"PMICFNC2",77
"9980",2495,"XLMEFNC2",77
"9981",2496,"MCTLFNC2",77
"9982",2496,"OXTOFNC2",77
"9983",2496,"PMICFNC2",77
"9984",2496,"XLMEFNC2",77
"9985",2497,"MCTLFNC2",77
"9986",2497,"OXTOFNC2",77
"9987",2497,"PMICFNC2",77
"9988",2497,"XLMEFNC2",77
"9989",2498,"MCTLFNC2",77
"9990",2498,"OXTOFNC2",77
"9991",2498,"PMICFNC2",77
"9992",2498,"XLMEFNC2",77
"9993",2499,"MCTLFNC2",77
"9994",2499,"OXTOFNC2",77
"9995",2499,"PMICFNC2",77
"9996",2499,"XLMEFNC2",77
"9997",2500,"MCTLFNC2",77
"9998",2500,"OXTOFNC2",77
"9999",2500,"PMICFNC2",77
"10000",2500,"XLMEFNC2",77
"10001",2501,"MCTLFNC2",77
"10002",2501,"OXTOFNC2",77
"10003",2501,"PMICFNC2",77
"10004",2501,"XLMEFNC2",77
"10005",2502,"MCTLFNC2",77
"10006",2502,"OXTOFNC2",77
"10007",2502,"PMICFNC2",77
"10008",2502,"XLMEFNC2",77
"10009",2503,"MCTLFNC2",99
"10010",2503,"OXTOFNC2",77
"10011",2503,"PMICFNC2",99
"10012",2503,"XLMEFNC2",99
"10013",2504,"MCTLFNC2",99
"10014",2504,"OXTOFNC2",77
"10015",2504,"PMICFNC2",99
"10016",2504,"XLMEFNC2",99
"10017",2505,"MCTLFNC2",77
"10018",2505,"OXTOFNC2",77
"10019",2505,"PMICFNC2",77
"10020",2505,"XLMEFNC2",77
"10021",2506,"MCTLFNC2",3
"10022",2506,"OXTOFNC2",77
"10023",2506,"PMICFNC2",3
"10024",2506,"XLMEFNC2",3
"10025",2507,"MCTLFNC2",77
"10026",2507,"OXTOFNC2",-1
"10027",2507,"PMICFNC2",77
"10028",2507,"XLMEFNC2",77
"10029",2508,"MCTLFNC2",77
"10030",2508,"OXTOFNC2",-1
"10031",2508,"PMICFNC2",77
"10032",2508,"XLMEFNC2",77
"10033",2509,"MCTLFNC2",77
"10034",2509,"OXTOFNC2",-1
"10035",2509,"PMICFNC2",77
"10036",2509,"XLMEFNC2",77
"10037",2510,"MCTLFNC2",77
"10038",2510,"OXTOFNC2",-1
"10039",2510,"PMICFNC2",77
"10040",2510,"XLMEFNC2",77
"10041",2511,"MCTLFNC2",77
"10042",2511,"OXTOFNC2",-1
"10043",2511,"PMICFNC2",77
"10044",2511,"XLMEFNC2",77
"10045",2512,"MCTLFNC2",77
"10046",2512,"OXTOFNC2",-1
"10047",2512,"PMICFNC2",77
"10048",2512,"XLMEFNC2",77
"10049",2513,"MCTLFNC2",77
"10050",2513,"OXTOFNC2",-1
"10051",2513,"PMICFNC2",77
"10052",2513,"XLMEFNC2",77
"10053",2514,"MCTLFNC2",77
"10054",2514,"OXTOFNC2",-1
"10055",2514,"PMICFNC2",77
"10056",2514,"XLMEFNC2",77
"10057",2515,"MCTLFNC2",77
"10058",2515,"OXTOFNC2",-1
"10059",2515,"PMICFNC2",77
"10060",2515,"XLMEFNC2",77
"10061",2516,"MCTLFNC2",30
"10062",2516,"OXTOFNC2",-1
"10063",2516,"PMICFNC2",30
"10064",2516,"XLMEFNC2",30
"10065",2517,"MCTLFNC2",77
"10066",2517,"OXTOFNC2",77
"10067",2517,"PMICFNC2",77
"10068",2517,"XLMEFNC2",77
"10069",2518,"MCTLFNC2",77
"10070",2518,"OXTOFNC2",77
"10071",2518,"PMICFNC2",77
"10072",2518,"XLMEFNC2",77
"10073",2519,"MCTLFNC2",77
"10074",2519,"OXTOFNC2",-1
"10075",2519,"PMICFNC2",77
"10076",2519,"XLMEFNC2",77
"10077",2520,"MCTLFNC2",77
"10078",2520,"OXTOFNC2",-1
"10079",2520,"PMICFNC2",77
"10080",2520,"XLMEFNC2",77
"10081",2521,"MCTLFNC2",77
"10082",2521,"OXTOFNC2",-1
"10083",2521,"PMICFNC2",77
"10084",2521,"XLMEFNC2",77
"10085",2522,"MCTLFNC2",77
"10086",2522,"OXTOFNC2",-1
"10087",2522,"PMICFNC2",77
"10088",2522,"XLMEFNC2",77
"10089",2523,"MCTLFNC2",77
"10090",2523,"OXTOFNC2",-1
"10091",2523,"PMICFNC2",77
"10092",2523,"XLMEFNC2",77
"10093",2524,"MCTLFNC2",77
"10094",2524,"OXTOFNC2",41
"10095",2524,"PMICFNC2",77
"10096",2524,"XLMEFNC2",77
"10097",2525,"MCTLFNC2",77
"10098",2525,"OXTOFNC2",-1
"10099",2525,"PMICFNC2",77
"10100",2525,"XLMEFNC2",77
"10101",2526,"MCTLFNC2",77
"10102",2526,"OXTOFNC2",77
"10103",2526,"PMICFNC2",77
"10104",2526,"XLMEFNC2",77
"10105",2527,"MCTLFNC2",77
"10106",2527,"OXTOFNC2",-1
"10107",2527,"PMICFNC2",77
"10108",2527,"XLMEFNC2",77
"10109",2528,"MCTLFNC2",77
"10110",2528,"OXTOFNC2",-1
"10111",2528,"PMICFNC2",77
"10112",2528,"XLMEFNC2",77
"10113",2529,"MCTLFNC2",77
"10114",2529,"OXTOFNC2",77
"10115",2529,"PMICFNC2",77
"10116",2529,"XLMEFNC2",77
"10117",2530,"MCTLFNC2",37
"10118",2530,"OXTOFNC2",-1
"10119",2530,"PMICFNC2",37
"10120",2530,"XLMEFNC2",37
"10121",2531,"MCTLFNC2",28
"10122",2531,"OXTOFNC2",-1
"10123",2531,"PMICFNC2",28
"10124",2531,"XLMEFNC2",28
"10125",2532,"MCTLFNC2",77
"10126",2532,"OXTOFNC2",-1
"10127",2532,"PMICFNC2",77
"10128",2532,"XLMEFNC2",77
"10129",2533,"MCTLFNC2",31
"10130",2533,"OXTOFNC2",-1
"10131",2533,"PMICFNC2",31
"10132",2533,"XLMEFNC2",31
"10133",2534,"MCTLFNC2",77
"10134",2534,"OXTOFNC2",-1
"10135",2534,"PMICFNC2",77
"10136",2534,"XLMEFNC2",77
"10137",2535,"MCTLFNC2",77
"10138",2535,"OXTOFNC2",-1
"10139",2535,"PMICFNC2",77
"10140",2535,"XLMEFNC2",77
"10141",2536,"MCTLFNC2",77
"10142",2536,"OXTOFNC2",77
"10143",2536,"PMICFNC2",77
"10144",2536,"XLMEFNC2",77
"10145",2537,"MCTLFNC2",77
"10146",2537,"OXTOFNC2",-1
"10147",2537,"PMICFNC2",77
"10148",2537,"XLMEFNC2",77
"10149",2538,"MCTLFNC2",77
"10150",2538,"OXTOFNC2",-1
"10151",2538,"PMICFNC2",77
"10152",2538,"XLMEFNC2",77
"10153",2539,"MCTLFNC2",77
"10154",2539,"OXTOFNC2",-1
"10155",2539,"PMICFNC2",77
"10156",2539,"XLMEFNC2",77
"10157",2540,"MCTLFNC2",77
"10158",2540,"OXTOFNC2",-1
"10159",2540,"PMICFNC2",77
"10160",2540,"XLMEFNC2",77
"10161",2541,"MCTLFNC2",77
"10162",2541,"OXTOFNC2",-1
"10163",2541,"PMICFNC2",77
"10164",2541,"XLMEFNC2",77
"10165",2542,"MCTLFNC2",77
"10166",2542,"OXTOFNC2",-1
"10167",2542,"PMICFNC2",77
"10168",2542,"XLMEFNC2",77
"10169",2543,"MCTLFNC2",77
"10170",2543,"OXTOFNC2",-1
"10171",2543,"PMICFNC2",77
"10172",2543,"XLMEFNC2",77
"10173",2544,"MCTLFNC2",77
"10174",2544,"OXTOFNC2",-1
"10175",2544,"PMICFNC2",77
"10176",2544,"XLMEFNC2",77
"10177",2545,"MCTLFNC2",77
"10178",2545,"OXTOFNC2",77
"10179",2545,"PMICFNC2",77
"10180",2545,"XLMEFNC2",77
"10181",2546,"MCTLFNC2",-1
"10182",2546,"OXTOFNC2",-1
"10183",2546,"PMICFNC2",-1
"10184",2546,"XLMEFNC2",-1
"10185",2547,"MCTLFNC2",77
"10186",2547,"OXTOFNC2",77
"10187",2547,"PMICFNC2",77
"10188",2547,"XLMEFNC2",77
"10189",2548,"MCTLFNC2",77
"10190",2548,"OXTOFNC2",77
"10191",2548,"PMICFNC2",77
"10192",2548,"XLMEFNC2",77
"10193",2549,"MCTLFNC2",99
"10194",2549,"OXTOFNC2",99
"10195",2549,"PMICFNC2",99
"10196",2549,"XLMEFNC2",99
"10197",2550,"MCTLFNC2",99
"10198",2550,"OXTOFNC2",77
"10199",2550,"PMICFNC2",99
"10200",2550,"XLMEFNC2",99
"10201",2551,"MCTLFNC2",77
"10202",2551,"OXTOFNC2",77
"10203",2551,"PMICFNC2",77
"10204",2551,"XLMEFNC2",77
"10205",2552,"MCTLFNC2",77
"10206",2552,"OXTOFNC2",-1
"10207",2552,"PMICFNC2",77
"10208",2552,"XLMEFNC2",77
"10209",2553,"MCTLFNC2",77
"10210",2553,"OXTOFNC2",-1
"10211",2553,"PMICFNC2",77
"10212",2553,"XLMEFNC2",77
"10213",2554,"MCTLFNC2",77
"10214",2554,"OXTOFNC2",77
"10215",2554,"PMICFNC2",77
"10216",2554,"XLMEFNC2",77
"10217",2555,"MCTLFNC2",77
"10218",2555,"OXTOFNC2",77
"10219",2555,"PMICFNC2",77
"10220",2555,"XLMEFNC2",77
"10221",2556,"MCTLFNC2",77
"10222",2556,"OXTOFNC2",77
"10223",2556,"PMICFNC2",77
"10224",2556,"XLMEFNC2",77
"10225",2557,"MCTLFNC2",77
"10226",2557,"OXTOFNC2",77
"10227",2557,"PMICFNC2",77
"10228",2557,"XLMEFNC2",77
"10229",2558,"MCTLFNC2",77
"10230",2558,"OXTOFNC2",-1
"10231",2558,"PMICFNC2",77
"10232",2558,"XLMEFNC2",77
"10233",2559,"MCTLFNC2",-1
"10234",2559,"OXTOFNC2",-1
"10235",2559,"PMICFNC2",-1
"10236",2559,"XLMEFNC2",-1
"10237",2560,"MCTLFNC2",77
"10238",2560,"OXTOFNC2",77
"10239",2560,"PMICFNC2",77
"10240",2560,"XLMEFNC2",77
"10241",2561,"MCTLFNC2",77
"10242",2561,"OXTOFNC2",77
"10243",2561,"PMICFNC2",77
"10244",2561,"XLMEFNC2",77
"10245",2562,"MCTLFNC2",77
"10246",2562,"OXTOFNC2",77
"10247",2562,"PMICFNC2",77
"10248",2562,"XLMEFNC2",77
"10249",2563,"MCTLFNC2",77
"10250",2563,"OXTOFNC2",77
"10251",2563,"PMICFNC2",77
"10252",2563,"XLMEFNC2",77
"10253",2564,"MCTLFNC2",4
"10254",2564,"OXTOFNC2",77
"10255",2564,"PMICFNC2",3
"10256",2564,"XLMEFNC2",4
"10257",2565,"MCTLFNC2",77
"10258",2565,"OXTOFNC2",77
"10259",2565,"PMICFNC2",77
"10260",2565,"XLMEFNC2",77
"10261",2566,"MCTLFNC2",77
"10262",2566,"OXTOFNC2",-1
"10263",2566,"PMICFNC2",77
"10264",2566,"XLMEFNC2",77
"10265",2567,"MCTLFNC2",77
"10266",2567,"OXTOFNC2",77
"10267",2567,"PMICFNC2",77
"10268",2567,"XLMEFNC2",77
"10269",2568,"MCTLFNC2",77
"10270",2568,"OXTOFNC2",-1
"10271",2568,"PMICFNC2",77
"10272",2568,"XLMEFNC2",77
"10273",2569,"MCTLFNC2",77
"10274",2569,"OXTOFNC2",77
"10275",2569,"PMICFNC2",77
"10276",2569,"XLMEFNC2",77
"10277",2570,"MCTLFNC2",4
"10278",2570,"OXTOFNC2",77
"10279",2570,"PMICFNC2",3
"10280",2570,"XLMEFNC2",4
"10281",2571,"MCTLFNC2",77
"10282",2571,"OXTOFNC2",77
"10283",2571,"PMICFNC2",77
"10284",2571,"XLMEFNC2",77
"10285",2572,"MCTLFNC2",7
"10286",2572,"OXTOFNC2",77
"10287",2572,"PMICFNC2",-1
"10288",2572,"XLMEFNC2",7
"10289",2573,"MCTLFNC2",7
"10290",2573,"OXTOFNC2",77
"10291",2573,"PMICFNC2",77
"10292",2573,"XLMEFNC2",7
"10293",2574,"MCTLFNC2",77
"10294",2574,"OXTOFNC2",77
"10295",2574,"PMICFNC2",77
"10296",2574,"XLMEFNC2",77
"10297",2575,"MCTLFNC2",77
"10298",2575,"OXTOFNC2",77
"10299",2575,"PMICFNC2",77
"10300",2575,"XLMEFNC2",77
"10301",2576,"MCTLFNC2",77
"10302",2576,"OXTOFNC2",77
"10303",2576,"PMICFNC2",77
"10304",2576,"XLMEFNC2",77
"10305",2577,"MCTLFNC2",77
"10306",2577,"OXTOFNC2",77
"10307",2577,"PMICFNC2",77
"10308",2577,"XLMEFNC2",77
"10309",2578,"MCTLFNC2",77
"10310",2578,"OXTOFNC2",77
"10311",2578,"PMICFNC2",77
"10312",2578,"XLMEFNC2",77
"10313",2579,"MCTLFNC2",77
"10314",2579,"OXTOFNC2",77
"10315",2579,"PMICFNC2",77
"10316",2579,"XLMEFNC2",77
"10317",2580,"MCTLFNC2",4
"10318",2580,"OXTOFNC2",77
"10319",2580,"PMICFNC2",3
"10320",2580,"XLMEFNC2",4
"10321",2581,"MCTLFNC2",-1
"10322",2581,"OXTOFNC2",-1
"10323",2581,"PMICFNC2",-1
"10324",2581,"XLMEFNC2",-1
"10325",2582,"MCTLFNC2",-1
"10326",2582,"OXTOFNC2",-1
"10327",2582,"PMICFNC2",-1
"10328",2582,"XLMEFNC2",-1
"10329",2583,"MCTLFNC2",77
"10330",2583,"OXTOFNC2",77
"10331",2583,"PMICFNC2",77
"10332",2583,"XLMEFNC2",77
"10333",2584,"MCTLFNC2",77
"10334",2584,"OXTOFNC2",77
"10335",2584,"PMICFNC2",77
"10336",2584,"XLMEFNC2",77
"10337",2585,"MCTLFNC2",77
"10338",2585,"OXTOFNC2",77
"10339",2585,"PMICFNC2",77
"10340",2585,"XLMEFNC2",77
"10341",2586,"MCTLFNC2",77
"10342",2586,"OXTOFNC2",77
"10343",2586,"PMICFNC2",77
"10344",2586,"XLMEFNC2",77
"10345",2587,"MCTLFNC2",77
"10346",2587,"OXTOFNC2",77
"10347",2587,"PMICFNC2",77
"10348",2587,"XLMEFNC2",77
"10349",2588,"MCTLFNC2",77
"10350",2588,"OXTOFNC2",77
"10351",2588,"PMICFNC2",77
"10352",2588,"XLMEFNC2",77
"10353",2589,"MCTLFNC2",77
"10354",2589,"OXTOFNC2",77
"10355",2589,"PMICFNC2",-1
"10356",2589,"XLMEFNC2",77
"10357",2590,"MCTLFNC2",77
"10358",2590,"OXTOFNC2",77
"10359",2590,"PMICFNC2",77
"10360",2590,"XLMEFNC2",77
"10361",2591,"MCTLFNC2",77
"10362",2591,"OXTOFNC2",77
"10363",2591,"PMICFNC2",77
"10364",2591,"XLMEFNC2",77
"10365",2592,"MCTLFNC2",-1
"10366",2592,"OXTOFNC2",-1
"10367",2592,"PMICFNC2",-1
"10368",2592,"XLMEFNC2",-1
"10369",2593,"MCTLFNC2",77
"10370",2593,"OXTOFNC2",77
"10371",2593,"PMICFNC2",77
"10372",2593,"XLMEFNC2",77
"10373",2594,"MCTLFNC2",77
"10374",2594,"OXTOFNC2",77
"10375",2594,"PMICFNC2",77
"10376",2594,"XLMEFNC2",77
"10377",2595,"MCTLFNC2",77
"10378",2595,"OXTOFNC2",77
"10379",2595,"PMICFNC2",77
"10380",2595,"XLMEFNC2",77
"10381",2596,"MCTLFNC2",77
"10382",2596,"OXTOFNC2",77
"10383",2596,"PMICFNC2",77
"10384",2596,"XLMEFNC2",77
"10385",2597,"MCTLFNC2",77
"10386",2597,"OXTOFNC2",77
"10387",2597,"PMICFNC2",77
"10388",2597,"XLMEFNC2",77
"10389",2598,"MCTLFNC2",77
"10390",2598,"OXTOFNC2",77
"10391",2598,"PMICFNC2",77
"10392",2598,"XLMEFNC2",77
"10393",2599,"MCTLFNC2",77
"10394",2599,"OXTOFNC2",77
"10395",2599,"PMICFNC2",77
"10396",2599,"XLMEFNC2",77
"10397",2600,"MCTLFNC2",77
"10398",2600,"OXTOFNC2",77
"10399",2600,"PMICFNC2",77
